doc,act,tag
131,239,1125
131,238,1126
131,239,1126
131,238,32
131,239,32
131,238,12
131,239,12
131,238,13
131,239,13
131,238,14
131,239,14
132,9,1127
132,175,1127
132,9,1128
132,175,1128
132,9,1129
132,175,1129
132,9,1130
132,175,1130
132,9,1131
132,175,1131
132,9,413
132,175,413
132,9,42
132,175,42
132,9,1132
132,175,1132
132,9,1133
132,175,1133
132,9,37
132,175,37
132,9,1134
132,175,1134
132,9,42
132,175,42
132,9,1132
132,175,1132
132,9,1135
132,175,1135
132,9,1136
132,175,1136
132,9,1137
132,175,1137
132,9,32
132,175,32
132,9,12
132,175,12
132,9,13
132,175,13
132,9,14
132,175,14
133,240,1138
133,240,1139
133,240,1140
133,240,1141
133,240,1142
133,240,1138
133,240,1143
133,240,1144
133,240,1141
133,240,1145
133,240,32
133,240,12
133,240,13
133,240,14
134,241,1146
134,242,1146
134,241,1147
134,242,1147
134,241,1148
134,242,1148
134,241,1149
134,242,1149
134,241,1150
134,242,1150
134,241,1151
134,242,1151
134,241,1152
134,242,1152
134,241,1153
134,242,1153
134,241,1154
134,242,1154
134,241,110
134,242,110
134,241,1155
134,242,1155
134,241,32
134,242,32
134,241,31
134,242,31
134,241,12
134,242,12
134,241,13
134,242,13
134,241,14
134,242,14
135,3,32
135,243,32
135,3,12
135,243,12
135,3,34
135,243,34
135,3,1156
135,243,1156
136,5,31
136,154,31
136,3,31
136,4,31
136,5,12
136,154,12
136,3,12
136,4,12
136,5,34
136,154,34
136,3,34
136,4,34
136,5,35
136,154,35
136,3,35
136,4,35
137,244,774
137,41,774
137,244,169
137,41,169
137,244,471
137,41,471
137,244,965
137,41,965
137,244,1157
137,41,1157
137,244,926
137,41,926
137,244,1158
137,41,1158
137,244,1159
137,41,1159
137,244,782
137,41,782
137,244,927
137,41,927
137,244,1160
137,41,1160
137,244,965
137,41,965
137,244,471
137,41,471
137,244,169
137,41,169
137,244,32
137,41,32
137,244,12
137,41,12
137,244,13
137,41,13
137,244,14
137,41,14
138,245,1161
138,246,1161
138,245,542
138,246,542
138,245,1162
138,246,1162
138,245,161
138,246,161
138,245,556
138,246,556
138,245,1163
138,246,1163
138,245,1164
138,246,1164
138,245,549
138,246,549
138,245,1165
138,246,1165
138,245,1166
138,246,1166
138,245,1167
138,246,1167
138,245,1164
138,246,1164
138,245,1168
138,246,1168
138,245,32
138,246,32
138,245,31
138,246,31
138,245,12
138,246,12
138,245,13
138,246,13
138,245,14
138,246,14
139,247,813
139,247,1169
139,247,99
139,247,485
139,247,344
139,247,1170
139,247,105
139,247,495
139,247,32
139,247,31
139,247,12
139,247,13
139,247,14
140,248,1171
140,248,1172
140,248,1173
140,248,1174
140,248,1175
140,248,1176
140,248,1177
140,248,586
140,248,1178
140,248,1179
140,248,1180
140,248,1181
140,248,1182
140,248,1183
140,248,1184
140,248,1185
140,248,586
140,248,1186
140,248,1179
140,248,1187
140,248,1188
140,248,1189
140,248,1190
140,248,1191
140,248,789
140,248,1192
140,248,32
140,248,12
140,248,34
140,248,14
141,156,1193
141,156,1194
141,156,786
141,156,1195
141,156,1196
141,156,1197
141,156,1198
141,156,1199
141,156,1200
141,156,1201
141,156,56
141,156,1202
141,156,32
141,156,12
141,156,13
141,156,14
142,111,170
142,112,170
142,111,1203
142,112,1203
142,111,61
142,112,61
142,111,610
142,112,610
142,111,1204
142,112,1204
142,111,1205
142,112,1205
142,111,1206
142,112,1206
142,111,228
142,112,228
142,111,70
142,112,70
142,111,1207
142,112,1207
142,111,1204
142,112,1204
142,111,1208
142,112,1208
142,111,1209
142,112,1209
142,111,517
142,112,517
142,111,177
142,112,177
142,111,1210
142,112,1210
142,111,32
142,112,32
142,111,31
142,112,31
142,111,12
142,112,12
142,111,13
142,112,13
142,111,14
142,112,14
143,249,1211
143,249,1212
143,249,1213
143,249,1214
143,249,1215
143,249,1216
143,249,1217
143,249,576
143,249,517
143,249,1218
143,249,1219
143,249,1216
143,249,1220
143,249,586
143,249,1221
143,249,1222
143,249,32
143,249,12
143,249,13
143,249,14
144,250,1223
144,250,1224
144,250,334
144,250,1225
144,250,1213
144,250,1226
144,250,1227
144,250,1228
144,250,1229
144,250,1230
144,250,1231
144,250,1232
144,250,32
144,250,31
144,250,12
144,250,13
144,250,14
145,251,1233
145,251,1234
145,251,42
145,251,1235
145,251,1236
145,251,1237
145,251,1238
145,251,1239
145,251,32
145,251,31
145,251,12
145,251,13
145,251,14
146,252,1240
146,252,1241
146,252,1242
146,252,1243
146,252,1244
146,252,1245
146,252,1246
146,252,1247
146,252,1248
146,252,1106
146,252,1249
146,252,31
146,252,10
146,252,12
146,252,13
146,252,14
147,253,1250
147,254,1250
147,255,1250
147,154,1250
147,253,1244
147,254,1244
147,255,1244
147,154,1244
147,253,1251
147,254,1251
147,255,1251
147,154,1251
147,253,1252
147,254,1252
147,255,1252
147,154,1252
147,253,121
147,254,121
147,255,121
147,154,121
147,253,1120
147,254,1120
147,255,1120
147,154,1120
147,253,1253
147,254,1253
147,255,1253
147,154,1253
147,253,839
147,254,839
147,255,839
147,154,839
147,253,1254
147,254,1254
147,255,1254
147,154,1254
147,253,1255
147,254,1255
147,255,1255
147,154,1255
147,253,1256
147,254,1256
147,255,1256
147,154,1256
147,253,1257
147,254,1257
147,255,1257
147,154,1257
147,253,1258
147,254,1258
147,255,1258
147,154,1258
147,253,1122
147,254,1122
147,255,1122
147,154,1122
147,253,1259
147,254,1259
147,255,1259
147,154,1259
147,253,836
147,254,836
147,255,836
147,154,836
147,253,1260
147,254,1260
147,255,1260
147,154,1260
147,253,1261
147,254,1261
147,255,1261
147,154,1261
147,253,1262
147,254,1262
147,255,1262
147,154,1262
147,253,32
147,254,32
147,255,32
147,154,32
147,253,12
147,254,12
147,255,12
147,154,12
147,253,13
147,254,13
147,255,13
147,154,13
147,253,14
147,254,14
147,255,14
147,154,14
148,256,1263
148,257,1263
148,256,1264
148,257,1264
148,256,1265
148,257,1265
148,256,584
148,257,584
148,256,1056
148,257,1056
148,256,1266
148,257,1266
148,256,1267
148,257,1267
148,256,652
148,257,652
148,256,577
148,257,577
148,256,1051
148,257,1051
148,256,32
148,257,32
148,256,12
148,257,12
148,256,13
148,257,13
148,256,14
148,257,14
149,258,131
149,258,1268
149,258,1269
149,258,1270
149,258,1271
149,258,1272
149,258,524
149,258,131
149,258,31
149,258,12
149,258,13
149,258,14
150,181,1273
150,6,1273
150,181,1274
150,6,1274
150,181,159
150,6,159
150,181,608
150,6,608
150,181,979
150,6,979
150,181,1275
150,6,1275
150,181,147
150,6,147
150,181,1276
150,6,1276
150,181,385
150,6,385
150,181,886
150,6,886
150,181,167
150,6,167
150,181,1277
150,6,1277
150,181,32
150,6,32
150,181,649
150,6,649
150,181,1278
150,6,1278
150,181,31
150,6,31
150,181,12
150,6,12
150,181,13
150,6,13
150,181,14
150,6,14
151,8,1279
151,259,1279
151,260,1279
151,261,1279
151,8,1280
151,259,1280
151,260,1280
151,261,1280
151,8,1281
151,259,1281
151,260,1281
151,261,1281
151,8,1282
151,259,1282
151,260,1282
151,261,1282
151,8,1283
151,259,1283
151,260,1283
151,261,1283
151,8,1284
151,259,1284
151,260,1284
151,261,1284
151,8,1285
151,259,1285
151,260,1285
151,261,1285
151,8,1286
151,259,1286
151,260,1286
151,261,1286
151,8,1287
151,259,1287
151,260,1287
151,261,1287
151,8,1288
151,259,1288
151,260,1288
151,261,1288
151,8,1289
151,259,1289
151,260,1289
151,261,1289
151,8,1290
151,259,1290
151,260,1290
151,261,1290
151,8,32
151,259,32
151,260,32
151,261,32
151,8,12
151,259,12
151,260,12
151,261,12
151,8,13
151,259,13
151,260,13
151,261,13
151,8,14
151,259,14
151,260,14
151,261,14
152,262,1291
152,263,1291
152,5,1291
152,262,1292
152,263,1292
152,5,1292
152,262,1293
152,263,1293
152,5,1293
152,262,1294
152,263,1294
152,5,1294
152,262,1295
152,263,1295
152,5,1295
152,262,1296
152,263,1296
152,5,1296
152,262,1297
152,263,1297
152,5,1297
152,262,1298
152,263,1298
152,5,1298
152,262,1292
152,263,1292
152,5,1292
152,262,1291
152,263,1291
152,5,1291
152,262,31
152,263,31
152,5,31
152,262,12
152,263,12
152,5,12
152,262,13
152,263,13
152,5,13
152,262,14
152,263,14
152,5,14
153,1,1299
153,264,1299
153,1,542
153,264,542
153,1,463
153,264,463
153,1,1300
153,264,1300
153,1,599
153,264,599
153,1,1301
153,264,1301
153,1,1302
153,264,1302
153,1,1303
153,264,1303
153,1,1304
153,264,1304
153,1,418
153,264,418
153,1,463
153,264,463
153,1,549
153,264,549
153,1,32
153,264,32
153,1,12
153,264,12
153,1,13
153,264,13
153,1,14
153,264,14
154,265,1305
154,265,1306
154,265,1307
154,265,1308
154,265,1309
154,265,1310
154,265,1311
154,265,1312
154,265,1313
154,265,1314
154,265,32
154,265,12
154,265,13
154,265,14
155,266,1315
155,267,1315
155,266,1316
155,267,1316
155,266,1317
155,267,1317
155,266,1318
155,267,1318
155,266,1319
155,267,1319
155,266,1320
155,267,1320
155,266,1321
155,267,1321
155,266,1322
155,267,1322
155,266,1323
155,267,1323
155,266,1324
155,267,1324
155,266,409
155,267,409
155,266,31
155,267,31
155,266,12
155,267,12
155,266,13
155,267,13
155,266,14
155,267,14
156,268,1325
156,268,283
156,268,616
156,268,876
156,268,1326
156,268,622
156,268,882
156,268,1325
156,268,1327
156,268,1328
156,268,31
156,268,12
156,268,13
156,268,14
157,269,1329
157,219,1329
157,270,1329
157,269,1330
157,219,1330
157,270,1330
157,269,1331
157,219,1331
157,270,1331
157,269,586
157,219,586
157,270,586
157,269,1332
157,219,1332
157,270,1332
157,269,1333
157,219,1333
157,270,1333
157,269,1334
157,219,1334
157,270,1334
157,269,1335
157,219,1335
157,270,1335
157,269,586
157,219,586
157,270,586
157,269,1330
157,219,1330
157,270,1330
157,269,1302
157,219,1302
157,270,1302
157,269,1336
157,219,1336
157,270,1336
157,269,1337
157,219,1337
157,270,1337
157,269,1338
157,219,1338
157,270,1338
157,269,1339
157,219,1339
157,270,1339
157,269,1332
157,219,1332
157,270,1332
157,269,72
157,219,72
157,270,72
157,269,32
157,219,32
157,270,32
157,269,33
157,219,33
157,270,33
157,269,34
157,219,34
157,270,34
157,269,14
157,219,14
157,270,14
158,64,1340
158,64,1341
158,64,1342
158,64,901
158,64,1343
158,64,1344
158,64,1345
158,64,1346
158,64,288
158,64,1347
158,64,330
158,64,1348
158,64,1349
158,64,1350
158,64,1351
158,64,1345
158,64,1344
158,64,288
158,64,1352
158,64,342
158,64,1353
158,64,905
158,64,1354
158,64,335
158,64,963
158,64,1355
158,64,836
158,64,1356
158,64,226
158,64,32
158,64,31
158,64,12
158,64,13
158,64,14
159,271,1357
159,271,1358
159,271,1359
159,271,360
159,271,1360
159,271,1360
159,271,1361
159,271,1362
159,271,1363
159,271,1364
159,271,32
159,271,31
159,271,12
159,271,13
159,271,14
160,110,1365
160,272,1365
160,110,1366
160,272,1366
160,110,1367
160,272,1367
160,110,1368
160,272,1368
160,110,31
160,272,31
160,110,12
160,272,12
160,110,13
160,272,13
160,110,14
160,272,14
161,48,1369
161,48,1370
161,48,586
161,48,673
161,48,1371
161,48,586
161,48,1370
161,48,1372
161,48,32
161,48,12
161,48,13
161,48,14
162,273,1373
162,251,1373
162,273,1374
162,251,1374
162,273,218
162,251,218
162,273,912
162,251,912
162,273,454
162,251,454
162,273,223
162,251,223
162,273,1375
162,251,1375
162,273,1376
162,251,1376
162,273,31
162,251,31
162,273,12
162,251,12
162,273,13
162,251,13
162,273,14
162,251,14
163,274,1377
163,48,1377
163,274,1378
163,48,1378
163,274,862
163,48,862
163,274,121
163,48,121
163,274,1379
163,48,1379
163,274,1380
163,48,1380
163,274,912
163,48,912
163,274,219
163,48,219
163,274,1381
163,48,1381
163,274,1382
163,48,1382
163,274,413
163,48,413
163,274,1383
163,48,1383
163,274,1384
163,48,1384
163,274,1385
163,48,1385
163,274,460
163,48,460
163,274,345
163,48,345
163,274,1386
163,48,1386
163,274,1387
163,48,1387
163,274,1388
163,48,1388
163,274,1389
163,48,1389
163,274,1390
163,48,1390
163,274,1391
163,48,1391
163,274,1392
163,48,1392
163,274,1393
163,48,1393
163,274,1394
163,48,1394
163,274,875
163,48,875
163,274,1395
163,48,1395
163,274,1396
163,48,1396
163,274,1397
163,48,1397
163,274,224
163,48,224
163,274,31
163,48,31
163,274,12
163,48,12
163,274,13
163,48,13
163,274,14
163,48,14
164,45,122
164,275,122
164,45,1398
164,275,1398
164,45,1399
164,275,1399
164,45,1400
164,275,1400
164,45,626
164,275,626
164,45,1401
164,275,1401
164,45,1402
164,275,1402
164,45,165
164,275,165
164,45,1403
164,275,1403
164,45,1404
164,275,1404
164,45,32
164,275,32
164,45,31
164,275,31
164,45,12
164,275,12
164,45,13
164,275,13
164,45,14
164,275,14
165,276,737
165,277,737
165,278,737
165,279,737
165,276,1405
165,277,1405
165,278,1405
165,279,1405
165,276,1406
165,277,1406
165,278,1406
165,279,1406
165,276,1407
165,277,1407
165,278,1407
165,279,1407
165,276,1408
165,277,1408
165,278,1408
165,279,1408
165,276,1409
165,277,1409
165,278,1409
165,279,1409
165,276,737
165,277,737
165,278,737
165,279,737
165,276,1410
165,277,1410
165,278,1410
165,279,1410
165,276,1411
165,277,1411
165,278,1411
165,279,1411
165,276,32
165,277,32
165,278,32
165,279,32
165,276,12
165,277,12
165,278,12
165,279,12
165,276,34
165,277,34
165,278,34
165,279,34
165,276,14
165,277,14
165,278,14
165,279,14
166,280,1412
166,281,1412
166,282,1412
166,283,1412
166,280,1413
166,281,1413
166,282,1413
166,283,1413
166,280,1251
166,281,1251
166,282,1251
166,283,1251
166,280,1414
166,281,1414
166,282,1414
166,283,1414
166,280,466
166,281,466
166,282,466
166,283,466
166,280,466
166,281,466
166,282,466
166,283,466
166,280,1415
166,281,1415
166,282,1415
166,283,1415
166,280,1416
166,281,1416
166,282,1416
166,283,1416
166,280,1256
166,281,1256
166,282,1256
166,283,1256
166,280,1417
166,281,1417
166,282,1417
166,283,1417
166,280,717
166,281,717
166,282,717
166,283,717
166,280,32
166,281,32
166,282,32
166,283,32
166,280,225
166,281,225
166,282,225
166,283,225
166,280,12
166,281,12
166,282,12
166,283,12
166,280,34
166,281,34
166,282,34
166,283,34
166,280,14
166,281,14
166,282,14
166,283,14
167,284,1418
167,285,1418
167,23,1418
167,284,1419
167,285,1419
167,23,1419
167,284,1420
167,285,1420
167,23,1420
167,284,1421
167,285,1421
167,23,1421
167,284,1422
167,285,1422
167,23,1422
167,284,1423
167,285,1423
167,23,1423
167,284,32
167,285,32
167,23,32
167,284,12
167,285,12
167,23,12
167,284,13
167,285,13
167,23,13
167,284,14
167,285,14
167,23,14
168,80,1424
168,286,1424
168,23,1424
168,285,1424
168,80,406
168,286,406
168,23,406
168,285,406
168,80,1425
168,286,1425
168,23,1425
168,285,1425
168,80,104
168,286,104
168,23,104
168,285,104
168,80,1426
168,286,1426
168,23,1426
168,285,1426
168,80,412
168,286,412
168,23,412
168,285,412
168,80,1154
168,286,1154
168,23,1154
168,285,1154
168,80,110
168,286,110
168,23,110
168,285,110
168,80,32
168,286,32
168,23,32
168,285,32
168,80,12
168,286,12
168,23,12
168,285,12
168,80,13
168,286,13
168,23,13
168,285,13
168,80,14
168,286,14
168,23,14
168,285,14
169,287,1427
169,288,1427
169,289,1427
169,287,1428
169,288,1428
169,289,1428
169,287,1429
169,288,1429
169,289,1429
169,287,1430
169,288,1430
169,289,1430
169,287,862
169,288,862
169,289,862
169,287,1431
169,288,1431
169,289,1431
169,287,1432
169,288,1432
169,289,1432
169,287,1433
169,288,1433
169,289,1433
169,287,875
169,288,875
169,289,875
169,287,1434
169,288,1434
169,289,1434
169,287,1435
169,288,1435
169,289,1435
169,287,1436
169,288,1436
169,289,1436
169,287,32
169,288,32
169,289,32
169,287,12
169,288,12
169,289,12
169,287,13
169,288,13
169,289,13
169,287,14
169,288,14
169,289,14
170,290,1437
170,290,939
170,290,253
170,290,1438
170,290,1439
170,290,1440
170,290,1441
170,290,1442
170,290,1443
170,290,1444
170,290,256
170,290,1445
170,290,32
170,290,12
170,290,13
170,290,14
171,291,32
171,292,32
171,291,12
171,292,12
171,291,13
171,292,13
171,291,14
171,292,14
172,293,1446
172,294,1446
172,293,1447
172,294,1447
172,293,1448
172,294,1448
172,293,1449
172,294,1449
172,293,1450
172,294,1450
172,293,0
172,294,0
172,293,1451
172,294,1451
172,293,121
172,294,121
172,293,738
172,294,738
172,293,1452
172,294,1452
172,293,1453
172,294,1453
172,293,349
172,294,349
172,293,1454
172,294,1454
172,293,1455
172,294,1455
172,293,1456
172,294,1456
172,293,1457
172,294,1457
172,293,6
172,294,6
172,293,1458
172,294,1458
172,293,1459
172,294,1459
172,293,742
172,294,742
172,293,31
172,294,31
172,293,12
172,294,12
172,293,13
172,294,13
172,293,14
172,294,14
173,295,1460
173,295,1461
173,295,228
173,295,1462
173,295,1463
173,295,517
173,295,32
173,295,12
173,295,13
173,295,14
174,296,232
174,51,232
174,296,1464
174,51,1464
174,296,1465
174,51,1465
174,296,1466
174,51,1466
174,296,1467
174,51,1467
174,296,1468
174,51,1468
174,296,1469
174,51,1469
174,296,1470
174,51,1470
174,296,1471
174,51,1471
174,296,1472
174,51,1472
174,296,32
174,51,32
174,296,12
174,51,12
174,296,13
174,51,13
174,296,14
174,51,14
175,297,737
175,298,737
175,299,737
175,297,1473
175,298,1473
175,299,1473
175,297,1474
175,298,1474
175,299,1474
175,297,1475
175,298,1475
175,299,1475
175,297,737
175,298,737
175,299,737
175,297,1476
175,298,1476
175,299,1476
175,297,1474
175,298,1474
175,299,1474
175,297,1475
175,298,1475
175,299,1475
175,297,32
175,298,32
175,299,32
175,297,31
175,298,31
175,299,31
175,297,12
175,298,12
175,299,12
175,297,13
175,298,13
175,299,13
175,297,14
175,298,14
175,299,14
176,300,1477
176,300,1120
176,300,1478
176,300,291
176,300,1479
176,300,786
176,300,121
176,300,1480
176,300,1481
176,300,1482
176,300,291
176,300,1483
176,300,1122
176,300,1484
176,300,56
176,300,1485
176,300,1486
176,300,1481
176,300,1487
176,300,126
176,300,1488
176,300,32
176,300,12
176,300,13
176,300,14
177,181,876
177,39,876
177,181,881
177,39,881
177,181,1489
177,39,1489
177,181,846
177,39,846
177,181,882
177,39,882
177,181,1490
177,39,1490
177,181,854
177,39,854
177,181,886
177,39,886
177,181,32
177,39,32
177,181,31
177,39,31
177,181,12
177,39,12
177,181,13
177,39,13
177,181,14
177,39,14
178,301,1491
178,301,1492
178,301,466
178,301,1493
178,301,306
178,301,1494
178,301,471
178,301,1495
178,301,32
178,301,12
178,301,13
178,301,14
179,302,1496
179,303,1496
179,302,726
179,303,726
179,302,1497
179,303,1497
179,302,1138
179,303,1138
179,302,142
179,303,142
179,302,1498
179,303,1498
179,302,730
179,303,730
179,302,1499
179,303,1499
179,302,1500
179,303,1500
179,302,142
179,303,142
179,302,32
179,303,32
179,302,31
179,303,31
179,302,12
179,303,12
179,302,34
179,303,34
179,302,14
179,303,14
180,298,1501
180,297,1501
180,298,1502
180,297,1502
180,298,1503
180,297,1503
180,298,962
180,297,962
180,298,1504
180,297,1504
180,298,1330
180,297,1330
180,298,1501
180,297,1501
180,298,1505
180,297,1505
180,298,1506
180,297,1506
180,298,1330
180,297,1330
180,298,1507
180,297,1507
180,298,1508
180,297,1508
180,298,962
180,297,962
180,298,1509
180,297,1509
180,298,1505
180,297,1505
180,298,32
180,297,32
180,298,31
180,297,31
180,298,12
180,297,12
180,298,13
180,297,13
180,298,14
180,297,14
181,304,1510
181,304,1511
181,304,1512
181,304,1513
181,304,1514
181,304,208
181,304,1515
181,304,1516
181,304,32
181,304,12
181,304,34
181,304,14
182,305,1517
182,306,1517
182,305,1518
182,306,1518
182,305,1519
182,306,1519
182,305,1520
182,306,1520
182,305,1521
182,306,1521
182,305,1521
182,306,1521
182,305,1522
182,306,1522
182,305,907
182,306,907
182,305,1523
182,306,1523
182,305,1524
182,306,1524
182,305,32
182,306,32
182,305,31
182,306,31
182,305,12
182,306,12
182,305,13
182,306,13
182,305,14
182,306,14
183,307,1525
183,23,1525
183,307,1526
183,23,1526
183,307,1527
183,23,1527
183,307,1528
183,23,1528
183,307,1529
183,23,1529
183,307,1530
183,23,1530
183,307,1529
183,23,1529
183,307,1531
183,23,1531
183,307,1532
183,23,1532
183,307,1533
183,23,1533
183,307,1534
183,23,1534
183,307,1535
183,23,1535
183,307,1536
183,23,1536
183,307,32
183,23,32
183,307,12
183,23,12
183,307,13
183,23,13
183,307,14
183,23,14
184,39,1537
184,39,876
184,39,1538
184,39,924
184,39,1101
184,39,929
184,39,893
184,39,882
184,39,1539
184,39,1106
184,39,31
184,39,12
184,39,13
184,39,14
185,3,345
185,8,345
185,5,345
185,154,345
185,4,345
185,259,345
185,3,332
185,8,332
185,5,332
185,154,332
185,4,332
185,259,332
185,3,471
185,8,471
185,5,471
185,154,471
185,4,471
185,259,471
185,3,517
185,8,517
185,5,517
185,154,517
185,4,517
185,259,517
185,3,345
185,8,345
185,5,345
185,154,345
185,4,345
185,259,345
185,3,31
185,8,31
185,5,31
185,154,31
185,4,31
185,259,31
185,3,12
185,8,12
185,5,12
185,154,12
185,4,12
185,259,12
185,3,34
185,8,34
185,5,34
185,154,34
185,4,34
185,259,34
185,3,35
185,8,35
185,5,35
185,154,35
185,4,35
185,259,35
186,12,1540
186,12,1541
186,12,1542
186,12,1374
186,12,1543
186,12,1055
186,12,1544
186,12,1545
186,12,1092
186,12,1546
186,12,1547
186,12,1548
186,12,449
186,12,1549
186,12,1550
186,12,594
186,12,1551
186,12,1552
186,12,1553
186,12,1554
186,12,993
186,12,42
186,12,228
186,12,1555
186,12,517
186,12,1556
186,12,1557
186,12,454
186,12,36
186,12,1558
186,12,1551
186,12,605
186,12,1550
186,12,1559
186,12,1549
186,12,449
186,12,1560
186,12,1561
186,12,1562
186,12,1563
186,12,1564
186,12,1565
186,12,1055
186,12,1566
186,12,1567
186,12,1568
186,12,584
186,12,32
186,12,12
186,12,13
186,12,14
187,194,773
187,195,773
187,153,773
187,194,641
187,195,641
187,153,641
187,194,774
187,195,774
187,153,774
187,194,142
187,195,142
187,153,142
187,194,1569
187,195,1569
187,153,1569
187,194,1570
187,195,1570
187,153,1570
187,194,1571
187,195,1571
187,153,1571
187,194,1572
187,195,1572
187,153,1572
187,194,1573
187,195,1573
187,153,1573
187,194,1574
187,195,1574
187,153,1574
187,194,1575
187,195,1575
187,153,1575
187,194,782
187,195,782
187,153,782
187,194,150
187,195,150
187,153,150
187,194,1569
187,195,1569
187,153,1569
187,194,1576
187,195,1576
187,153,1576
187,194,1577
187,195,1577
187,153,1577
187,194,1578
187,195,1578
187,153,1578
187,194,1579
187,195,1579
187,153,1579
187,194,1580
187,195,1580
187,153,1580
187,194,1575
187,195,1575
187,153,1575
187,194,641
187,195,641
187,153,641
187,194,773
187,195,773
187,153,773
187,194,32
187,195,32
187,153,32
187,194,12
187,195,12
187,153,12
187,194,13
187,195,13
187,153,13
187,194,14
187,195,14
187,153,14
188,241,406
188,241,228
188,241,1581
188,241,289
188,241,1582
188,241,1583
188,241,1584
188,241,517
188,241,149
188,241,32
188,241,226
188,241,31
188,241,12
188,241,13
188,241,14
189,308,122
189,309,122
189,308,1585
189,309,1585
189,308,1586
189,309,1586
189,308,142
189,309,142
189,308,1587
189,309,1587
189,308,1588
189,309,1588
189,308,122
189,309,122
189,308,150
189,309,150
189,308,1589
189,309,1589
189,308,32
189,309,32
189,308,12
189,309,12
189,308,13
189,309,13
189,308,14
189,309,14
190,310,517
190,311,517
190,23,517
190,123,517
190,241,517
190,310,1590
190,311,1590
190,23,1590
190,123,1590
190,241,1590
190,310,1591
190,311,1591
190,23,1591
190,123,1591
190,241,1591
190,310,1592
190,311,1592
190,23,1592
190,123,1592
190,241,1592
190,310,32
190,311,32
190,23,32
190,123,32
190,241,32
190,310,12
190,311,12
190,23,12
190,123,12
190,241,12
190,310,13
190,311,13
190,23,13
190,123,13
190,241,13
190,310,14
190,311,14
190,23,14
190,123,14
190,241,14
